id,model,config,task_id,failure_mode,auto_detected_patterns,test_code,error_output_summary,root_cause_category,specific_issue,proximity_to_success,recurring_pattern,notes
16,granite-4.0-micro,"One-Step, T=0.0",1334,Runtime,Index out of bounds,"def test_findTheCity():
    solution=Solution()
    assert solution.findTheCity(4, [[0,1,3],[3,4,2],[1,2,2],[2,4,3],[2,3,1]], 1) == 3","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
_ _ _ _ _ _ _ _ _ _ _ _ _ _

self = <under_test.Solution object at 0x0000019150921FA0>, n = 4
edges = [[0, 1, 3], [3, 4, 2], [1, 2, 2], [2, 4, 3], [2, 3, 1]]
distanceThreshold = 1

    def _floydWarshall(self, n: int, edges: List[List[int]], distanceThreshold: int) -> List[List[int]]:
      dist = [[distanceThreshold + 1] * n for _ in range(n)]
    
      for i in range(n):
        dist[i][i] = 0
    
      for u, v, w in edges:
>       dist[u][v] = w
        ^^^^^^^^^^
E       IndexError: list assignment index out of range

under_test.py:43: IndexError
=========================== short test summary info ===========================
FAILED test_generated.py::test_findTheCity_line20 - IndexError: list assignme...
============================== 1 failed in 0.19s ==============================",SemanticMisunderstanding,"Test provides a graph with a node index 4 but n=4 (allowing only indices 0-3), causing an IndexError.",near,graph node index out of bounds,
17,granite-4.0-micro,"Two-Step, T=0.0",2976,Runtime,Type mismatch,"def test_minimumCost():
    solution = Solution()
    assert solution.minimumCost(""abc"", ""bcd"", [""abc"", ""bbc""], [""bbc"", ""acc""], [1, 2, 3]) == 6","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
 _ _ _

self = <under_test.Solution object at 0x0000017BAEE4BE30>, source = 'abc'
target = 'bcd', original = ['abc', 'bbc'], changed = ['bbc', 'acc']
cost = [1, 2, 3]

    def minimumCost(self, source: str, target: str, original: List[str], changed: List[str], cost: List[int]) -> int:
      ans = 0
      dist = [[math.inf] * 26 for _ in range(26)]
    
      for a, b, c in zip(original, changed, cost):
>       u = ord(a) - ord('a')
            ^^^^^^
E       TypeError: ord() expected a character, but string of length 3 found

under_test.py:28: TypeError
=========================== short test summary info ===========================
FAILED test_generated.py::test_minimumCost_line24 - TypeError: ord() expected...
============================== 1 failed in 0.17s ==============================",SemanticMisunderstanding,"Test passes lists of strings instead of single characters for the original and changed arrays, causing a TypeError in ord().",near,,
18,granite-4.0-micro,"One-Step, T=0.0",1976,Runtime,Index out of bounds,"def test_countPaths():
    solution=Solution()
    assert solution.countPaths(3, [[0,1,10],[0,2,6],[0,2,5],[1,2,2],[2,3,1]]) == 1","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

test_generated.py:38: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = <under_test.Solution object at 0x000001CE27BB2210>, n = 3
roads = [[0, 1, 10], [0, 2, 6], [0, 2, 5], [1, 2, 2], [2, 3, 1]]

    def countPaths(self, n: int, roads: List[List[int]]) -> int:
      graph = [[] for _ in range(n)]
    
      for u, v, w in roads:
        graph[u].append((v, w))
>       graph[v].append((u, w))
        ^^^^^^^^
E       IndexError: list index out of range

under_test.py:28: IndexError
=========================== short test summary info ===========================
FAILED test_generated.py::test_countPaths_line33 - IndexError: list index out...
============================== 1 failed in 0.19s ==============================",SemanticMisunderstanding,"Test provides an edge with node 3 but specifies n=3 (allowing only indices 0-2), causing an IndexError.",near,graph node index out of bounds,
19,granite-4.0-micro,"Two-Step, T=0.0",2836,Runtime,Index out of bounds,"def test_getMaxFunctionValue():
    solution = Solution()
    assert solution.getMaxFunctionValue([1, 2, 3], 3) == 6","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
MaxFunctionValue(self, receiver: List[int], k: int) -> int:
      n = len(receiver)
      m = int(math.log2(k)) + 1
      ans = 0
      jump = [[0] * m for _ in range(n)]
      summ = [[0] * m for _ in range(n)]
    
      for i in range(n):
        jump[i][0] = receiver[i]
        summ[i][0] = receiver[i]
    
      for j in range(1, m):
        for i in range(n):
          midNode = jump[i][j - 1]
>         jump[i][j] = jump[midNode][j - 1]
                       ^^^^^^^^^^^^^
E         IndexError: list index out of range

under_test.py:37: IndexError
=========================== short test summary info ===========================
FAILED test_generated.py::test_getMaxFunctionValue_line34 - IndexError: list ...
============================== 1 failed in 0.17s ==============================",SemanticMisunderstanding,"Test provides a receiver array containing value 3, which is out of bounds for an array of size 3, causing an IndexError.",near,getMaxFunctionValue out of bounds,
20,granite-4.0-micro,"Two-Step, T=0.0",1583,Runtime,Key not found,"def test_unhappyFriends():
    solution = Solution()
    assert solution.unhappyFriends(4, [[1, 3, 2], [2, 3, 0], [0, 3, 2], [1, 2, 0]], [[0, 1], [2, 3]]) == 2","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
], [2, 3, 0], [0, 3, 2], [1, 2, 0]], [[0, 1], [2, 3]]) == 2
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

test_generated.py:38: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = <
... [TRUNCATED] ...
ge(n):
        for u in prefer[x].keys():
          y = matches[x]
          v = matches[u]
>         if prefer[x][u] < prefer[x][y] and prefer[u][x] < prefer[u][v]:
                                             ^^^^^^^^^^^^
E         KeyError: 1

under_test.py:40: KeyError
=========================== short test summary info ===========================
FAILED test_generated.py::test_unhappyFriends_line30 - KeyError: 1
============================== 1 failed in 0.17s ==============================",SemanticMisunderstanding,"Test provides a preferences array where node 2 prefers itself and omits node 1, causing a KeyError.",near,unhappyFriends preferences self-loop,
21,Qwen3-4B-Instruct-2507,"One-Step, T=0.0",730,Assertion,Value mismatch,"def test_countPalindromicSubsequences():
    solution = Solution()
    assert solution.countPalindromicSubsequences(""abc"") == 3
    assert solution.countPalindromicSubsequences(""aab"") == 4
    assert solution.countPalindromicSubsequences(""abccba"") == 12","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
=
__________________ test_countPalindromicSubsequences_line24 ___________________

    def test_countPalindromicSubsequences_line24():
        solution = Solution()
        assert solution.countPalindromicSubsequences('abc') == 3
>       assert solution.countPalindromicSubsequences('aab') == 4
E       AssertionError: assert 3 == 4
E        +  where 3 = countPalindromicSubsequences('aab')
E        +    where countPalindromicSubsequences = <under_test.Solution object at 0x0000010DAF31DBB0>.countPalindromicSubsequences

test_generated.py:39: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_countPalindromicSubsequences_line24 - Assertio...
============================== 1 failed in 0.17s ==============================",IncorrectAssertion,"Test asserts countPalindromicSubsequences(""aab"") == 4 but correct answer is 3.",high,Incorrect expected value,
22,Qwen3-4B-Instruct-2507,"Two-Step, T=0.0",1616,Assertion,Value mismatch,"def test_checkPalindromeFormation():
    solution = Solution()
    assert solution.checkPalindromeFormation(""abc"", ""cba"") == False","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
============= FAILURES ===================================
____________________ test_checkPalindromeFormation_line19 _____________________

    def test_checkPalindromeFormation_line19():
        solution = Solution()
>       assert solution.checkPalindromeFormation('abc', 'cba') == False
E       AssertionError: assert True == False
E        +  where True = checkPalindromeFormation('abc', 'cba')
E        +    where checkPalindromeFormation = <under_test.Solution object at 0x00000184EDC307A0>.checkPalindromeFormation

test_generated.py:38: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_checkPalindromeFormation_line19 - AssertionErr...
============================== 1 failed in 0.15s ==============================",IncorrectAssertion,"Test asserts checkPalindromeFormation(""abc"", ""cba"") == False but correct answer is True.",high,Incorrect expected value,
23,Qwen3-4B-Instruct-2507,"One-Step, T=0.0",1765,Assertion,Value mismatch,"def test_highestPeak():
    solution = Solution()
    isWater = [
        [0, 0, 1],
        [0, 0, 0],
        [1, 0, 0]
    ]
    expected = [
        [1, 1, 0],
        [1, 0, 1],
        [0, 1, 1]
    ]
    result = solution.highestPeak(isWater)
    assert result == expected","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
     solution = Solution()
        isWater = [[0, 0, 1], [0, 0, 0], [1, 0, 0]]
        expected = [[1, 1, 0], [1, 0, 1], [0, 1, 1]]
        result = solution.highestPeak(isWater)
>       assert result == expected
E       AssertionError: assert [[2, 1, 0], [...1], [0, 1, 2]] == [
... [TRUNCATED] ...
E           [
E               [
E         -         1,...
E         
E         ...Full output truncated (23 lines hidden), use '-vv' to show

test_generated.py:48: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_highestPeak_line22 - AssertionError: assert [[...
FAILED test_generated.py::test_highestPeak_line23 - AssertionError: assert [[...
============================== 2 failed in 0.18s ==============================",IncorrectAssertion,Test asserts an incorrect expected grid for highestPeak.,high,Incorrect expected value,
24,Qwen3-4B-Instruct-2507,"One-Step, T=0.0",1345,Assertion,Value mismatch,"def test_minJumps():
    solution = Solution()
    arr = [100, -23, 100, 100, 100]
    assert solution.minJumps(arr) == 3","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
:test_minJumps_line26 FAILED                           [100%]

================================== FAILURES ===================================
____________________________ test_minJumps_line26 _____________________________

    def test_minJumps_line26():
        solution = Solution()
        arr = [100, -23, 100, 100, 100]
>       assert solution.minJumps(arr) == 3
E       assert 1 == 3
E        +  where 1 = minJumps([100, -23, 100, 100, 100])
E        +    where minJumps = <under_test.Solution object at 0x0000016B578D7320>.minJumps

test_generated.py:39: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_minJumps_line26 - assert 1 == 3
============================== 1 failed in 0.15s ==============================",IncorrectAssertion,Test asserts minJumps(...) == 3 but correct answer is 1.,high,Incorrect expected value,
25,Qwen3-4B-Instruct-2507,"One-Step, T=0.0",1717,Assertion,Value mismatch,"def test_maximumGain():
    solution = Solution()
    assert solution.maximumGain(""abba"", 1, 2) == 3","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
E0680>.maximumGain

test_generated.py:42: AssertionError
___________________________ test_maximumGain_line25 ___________________________

    def test_maximumGain_line25():
        solution = Solution()
>       assert solution.maximumGain('abba', 1, 2) == 4
E       AssertionError: assert 3 == 4
E        +  where 3 = maximumGain('abba', 1, 2)
E        +    where maximumGain = <under_test.Solution object at 0x0000022214415820>.maximumGain

test_generated.py:46: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_maximumGain_line16 - AssertionError: assert 3 ...
FAILED test_generated.py::test_maximumGain_line25 - AssertionError: assert 3 ...
========================= 2 failed, 1 passed in 0.18s =========================",IncorrectAssertion,"Test asserts maximumGain('abba', 1, 2) == 4 but correct answer is 3.",high,Incorrect expected value,
26,Qwen3-4B-Instruct-2507,"One-Step, T=0.0",542,Assertion,Value mismatch,"def test_updateMatrix():
    solution = Solution()
    mat = [[1, 0, 0], [1, 1, 1], [1, 1, 1]]
    expected = [[0, 0, 0], [1, 1, 1], [2, 2, 2]]
    result = solution.updateMatrix(mat)
    assert result == expected","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
     solution = Solution()
        mat = [[1, 0, 0], [1, 1, 1], [1, 1, 1]]
        expected = [[0, 0, 0], [1, 1, 1], [2, 2, 2]]
        result = solution.updateMatrix(mat)
>       assert result == expected
E       AssertionError: assert [[1, 0, 0], [...1], [3, 2, 2]] == [[0, 0, 
... [TRUNCATED] ...
E           [
E               [
E         -         0,...
E         
E         ...Full output truncated (23 lines hidden), use '-vv' to show

test_generated.py:48: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_updateMatrix_line22 - AssertionError: assert [...
FAILED test_generated.py::test_updateMatrix_line23 - AssertionError: assert [...
============================== 2 failed in 0.24s ==============================",IncorrectAssertion,Test asserts an incorrect expected matrix for updateMatrix.,high,Incorrect expected value,
27,Qwen3-4B-Instruct-2507,"Two-Step, T=0.0",2699,Assertion,Value mismatch,"def test_modifiedGraphEdges():
    solution = Solution()
    assert solution.modifiedGraphEdges(5, [[0,1,-1],[1,2,-1],[2,3,-1],[3,4,-1]], 0, 4, 5) == [[0,1,1],[1,2,1],[2,3,1],[3,4,1]]","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
ine19():
        solution = Solution()
>       assert solution.modifiedGraphEdges(5, [[0, 1, -1], [1, 2, -1], [2, 3, -1], [3, 4, -1]], 0, 4, 5) == [[0, 1, 1], [1, 2, 1], [2, 3, 1], [3, 4, 1]]
E       AssertionError: assert [[0, 1, 1], [...1], [3, 4, 2]] == [[0, 1, 1], [...1], [3, 4, 1]]
E         
E         At index 3 diff: [3, 4, 2] != [3, 4, 1]
E         
E         Full diff:
E           [
E               [
E                   0,...
E         
E         ...Full output truncated (22 lines hidden), use '-vv' to show

test_generated.py:38: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_modifiedGraphEdges_line19 - AssertionError: as...
============================== 1 failed in 0.17s ==============================",IncorrectAssertion,Test asserts an incorrect modified edges list for modifiedGraphEdges.,high,Incorrect expected value,
28,Qwen3-4B-Instruct-2507,"Two-Step, T=0.0",1687,Assertion,Value mismatch,"def test_boxDelivering():
    solution = Solution()
    assert solution.boxDelivering([[1, 10], [2, 20], [3, 30], [4, 40]], 5, 2, 60) == 3","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
 [100%]

================================== FAILURES ===================================
__________________________ test_boxDelivering_line23 __________________________

    def test_boxDelivering_line23():
        solution = Solution()
>       assert solution.boxDelivering([[1, 10], [2, 20], [3, 30], [4, 40]], 5, 2, 60) == 3
E       assert 7 == 3
E        +  where 7 = boxDelivering([[1, 10], [2, 20], [3, 30], [4, 40]], 5, 2, 60)
E        +    where boxDelivering = <under_test.Solution object at 0x0000018CB86D7260>.boxDelivering

test_generated.py:38: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_boxDelivering_line23 - assert 7 == 3
============================== 1 failed in 0.16s ==============================",IncorrectAssertion,Test asserts boxDelivering(...) == 3 but correct answer is 7.,high,Incorrect expected value,
29,Qwen3-4B-Instruct-2507,"Two-Step, T=0.0",2846,Assertion,Value mismatch,"def test_minOperationsQueries():
    solution = Solution()
    assert solution.minOperationsQueries(4, [[0,1,1],[1,2,1],[2,3,1]], [[0,3]]) == [1]","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
===========
______________________ test_minOperationsQueries_line27 _______________________

    def test_minOperationsQueries_line27():
        solution = Solution()
>       assert solution.minOperationsQueries(4, [[0, 1, 1], [1, 2, 1], [2, 3, 1]], [[0, 3]]) == [1]
E       AssertionError: assert [0] == [1]
E         
E         At index 0 diff: 0 != 1
E         
E         Full diff:
E           [
E         -     1,
E         ?     ^...
E         
E         ...Full output truncated (3 lines hidden), use '-vv' to show

test_generated.py:38: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_minOperationsQueries_line27 - AssertionError: ...
============================== 1 failed in 0.18s ==============================",IncorrectAssertion,Test asserts minOperationsQueries(...) == [1] but correct answer is [0].,high,Incorrect expected value,
30,Qwen3-4B-Instruct-2507,"One-Step, T=0.0",866,Assertion,Value mismatch,"def test_primePalindrome():
    solution = Solution()
    assert solution.primePalindrome(10) == 101","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
generated.py::test_primePalindrome_line23 FAILED                    [100%]

================================== FAILURES ===================================
_________________________ test_primePalindrome_line23 _________________________

    def test_primePalindrome_line23():
        solution = Solution()
>       assert solution.primePalindrome(10) == 101
E       assert 11 == 101
E        +  where 11 = primePalindrome(10)
E        +    where primePalindrome = <under_test.Solution object at 0x000002BA1896E4E0>.primePalindrome

test_generated.py:38: AssertionError
=========================== short test summary info ===========================
FAILED test_generated.py::test_primePalindrome_line23 - assert 11 == 101
============================== 1 failed in 0.17s ==============================",IncorrectAssertion,Test asserts primePalindrome(10) == 101 but correct answer is 11.,high,Incorrect expected value,
31,Qwen3-4B-Instruct-2507,"Two-Step, T=0.0",1906,Runtime,Index out of bounds,"def test_minDifference():
    solution = Solution()
    assert solution.minDifference([0, 102, 103, 104], [[0, 1], [1, 2]]) == [-1, -1]","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

test_generated.py:38: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = <under_test.Solution object at 0x000001D4B75FBA70>
nums = [0, 102, 103, 104], queries = [[0, 1], [1, 2]]

    def minDifference(self, nums: List[int], queries: List[List[int]]) -> List[int]:
      numToIndices = [[] for _ in range(101)]
    
      for i, num in enumerate(nums):
>       numToIndices[num].append(i)
        ^^^^^^^^^^^^^^^^^
E       IndexError: list index out of range

under_test.py:28: IndexError
=========================== short test summary info ===========================
FAILED test_generated.py::test_minDifference_line20 - IndexError: list index ...
============================== 1 failed in 0.17s ==============================",SemanticMisunderstanding,"Test uses values greater than 100 in the nums array, which exceeds the function's internal limits and causes an IndexError.",near,,
32,Qwen3-4B-Instruct-2507,"Two-Step, T=0.0",1301,Runtime,Index out of bounds,"def test_pathsWithMaxScore():
    solution = Solution()
    board = [
        ""0"", ""0"", ""0"",
        ""0"", ""0"", ""0"",
        ""0"", ""0"", ""0""
    ]
    assert solution.pathsWithMaxScore(board) == [0, 1]","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
pathsWithMaxScore(self, board: List[str]) -> List[int]:
      kMod = 1_000_000_007
      n = len(board)
      dirs = ((0, 1), (1, 0), (1, 1))
      dp = [[-1] * (n + 1) for _ in range(n + 1)]
      count = [[0] * (n + 1) for _ in range(n + 1)]
    
      dp[0][0] = 0
      dp[n - 1][n - 1] = 0
      count[n - 1][n - 1] = 1
    
      for i in reversed(range(n)):
        for j in reversed(range(n)):
>         if board[i][j] == 'S' or board[i][j] == 'X':
             ^^^^^^^^^^^
E         IndexError: string index out of range

under_test.py:36: IndexError
=========================== short test summary info ===========================
FAILED test_generated.py::test_pathsWithMaxScore_line26 - IndexError: string ...
============================== 1 failed in 0.17s ==============================",SemanticMisunderstanding,"Test provides a flattened list of characters instead of a list of strings representing a 2D grid, causing an IndexError.",near,,
33,Qwen3-4B-Instruct-2507,"Two-Step, T=0.0",1583,Runtime,Key not found,"def test_unhappyFriends():
    solution = Solution()
    assert solution.unhappyFriends(4, [[1, 2, 3, 0], [3, 0, 1, 2], [2, 1, 0, 3], [0, 1, 2, 3]], [[0, 1], [2, 3]]) == 2","============================= test session starts =============================
platform win32 -- Python 3.12.10, pytest-8.4.2, pluggy-1.6.0 -- C:\Rep
... [TRUNCATED - showing end] ...
, 0], [3, 0, 1, 2], [2, 1, 0, 3], [0, 1, 2, 3]], [[0, 1], [2, 3]]) == 2
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

test_generated.py:38: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
... [TRUNCATED] ...
     for x in range(n):
        for u in prefer[x].keys():
          y = matches[x]
          v = matches[u]
>         if prefer[x][u] < prefer[x][y] and prefer[u][x] < prefer[u][v]:
                            ^^^^^^^^^^^^
E         KeyError: 3

under_test.py:40: KeyError
=========================== short test summary info ===========================
FAILED test_generated.py::test_unhappyFriends_line30 - KeyError: 3
============================== 1 failed in 0.18s ==============================",SemanticMisunderstanding,"Test provides a preferences array where node 0 prefers itself, causing a KeyError.",near,unhappyFriends preferences self-loop,
